,id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,level,dormitoy_type,price_sqft,road,house_number,neighbourhood,county,city,state
4725,3303230110,2014-08-04,424000.0,3,1.75,1430,6818,1.0,0,0,5,7,1430,0,1972,0,98034,47.7271,-122.196,1480,7210,1.0,house,62.18832502200058,109th Avenue Northeast,NA,NA,NA,NA,NA
4726,1522600100,2014-06-04,760000.0,4,2.5,2730,36183,2.0,0,0,3,9,2730,0,1986,0,98052,47.7036,-122.127,2710,5964,3.0,house,21.004339054251997,159th Avenue Northeast,NA,NA,NA,NA,NA
4727,6646200090,2014-08-19,650000.0,4,3.5,3270,15704,2.0,0,0,3,9,2110,1160,1990,0,98074,47.6256,-122.042,3020,8582,3.0,house,41.390728476821195,Northeast 18th Street,NA,NA,NA,NA,NA
4728,2522059112,2014-05-07,248500.0,4,1.75,1720,10018,1.0,0,0,5,7,1720,0,1960,0,98042,47.3614,-122.119,1220,10018,0.0,house,24.805350369335198,Southeast 268th Street,NA,NA,NA,NA,NA
4729,3205100110,2015-04-21,379600.0,3,1.75,1270,12420,1.0,0,0,4,7,1270,0,1962,0,98056,47.5387,-122.179,1560,9910,1.0,house,30.563607085346217,Southeast 71st Place,NA,NA,NA,NA,NA
4730,6414100025,2014-07-21,538000.0,4,2.5,3260,10032,1.0,0,0,3,8,1960,1300,1978,0,98125,47.7203,-122.323,1802,7249,2.0,house,53.62838915470494,5th Avenue Northeast,NA,NA,NA,NA,NA
4731,3529000930,2014-06-16,530000.0,4,2.5,2050,6360,2.0,0,0,3,8,2050,0,1988,0,98029,47.5641,-122.011,2070,7541,2.0,house,83.33333333333333,Southeast 45th Way,NA,NA,NA,NA,NA
4732,4141400100,2015-01-20,545000.0,4,2.25,2050,9720,2.0,0,0,3,8,2050,0,1967,0,98008,47.5911,-122.119,2310,9680,2.0,house,56.06995884773662,Southeast 21st Place,NA,NA,NA,NA,NA
4733,9562200090,2014-06-24,925000.0,4,3.0,3580,35261,1.5,0,0,3,10,3580,0,1985,0,98072,47.7577,-122.134,3540,36750,3.0,house,26.232948583420775,154th Court Northeast,NA,NA,NA,NA,NA
4734,7399800110,2014-12-09,565000.0,4,2.75,1960,48787,1.5,0,0,4,9,1960,0,1983,0,98072,47.7484,-122.111,1970,36425,2.0,house,11.580953942648657,171st Place Northeast,NA,NA,NA,NA,NA
4735,6917700356,2014-05-14,405100.0,2,1.0,840,3522,1.0,0,0,3,6,840,0,1947,0,98199,47.6575,-122.395,1390,4800,1.0,apartment,115.0198750709824,West Elmore Street,NA,NA,NA,NA,NA
4736,4040800600,2014-06-09,502000.0,3,1.75,1300,8800,1.0,0,0,4,8,1300,0,1963,0,98008,47.6199,-122.116,1350,8800,2.0,house,57.04545454545455,Northeast 12th Street,NA,NA,NA,NA,NA
4737,3629920300,2014-11-03,425000.0,3,2.25,1260,3000,2.0,0,0,3,7,1260,0,2003,0,98029,47.5454,-121.997,1630,3042,1.0,house,141.66666666666666,Northeast Iverson Lane,NA,NA,NA,NA,NA
4738,8944290090,2014-06-23,233500.0,3,2.25,1650,2958,2.0,0,0,3,7,1650,0,1985,0,98031,47.3916,-122.167,1510,3788,0.0,house,78.93847194050034,130th Avenue Southeast,NA,NA,NA,NA,NA
4739,8091410930,2015-03-23,287000.0,3,2.5,1710,10341,2.0,0,2,3,7,1710,0,1986,0,98030,47.3494,-122.171,1830,9358,0.0,house,27.753602166134804,Southeast 282nd Street,NA,NA,NA,NA,NA
4740,3313600266,2015-02-13,190000.0,3,1.0,1180,8775,1.0,0,0,3,7,1180,0,1966,0,98002,47.2848,-122.223,1300,8100,0.0,house,21.65242165242165,27th Street Southeast,NA,NA,NA,NA,NA
4741,9508850100,2014-11-03,666000.0,3,2.25,2780,31510,2.0,0,0,3,8,2780,0,1979,0,98053,47.67,-122.024,2890,36400,3.0,house,21.136147254839734,237th Avenue Northeast,NA,NA,NA,NA,NA
4742,3330501545,2014-12-01,330000.0,2,1.0,950,3090,1.0,0,0,4,6,950,0,1909,0,98118,47.551,-122.276,1230,4120,1.0,apartment,106.79611650485437,South Orcas Street,NA,NA,NA,NA,NA
4743,31000165,2014-09-11,1490000.0,5,3.5,3620,7821,2.0,0,2,3,10,2790,830,1958,2010,98040,47.5738,-122.215,2690,9757,3.0,house,190.51272215829178,93rd Avenue Southeast,NA,NA,NA,NA,NA
4744,4123810090,2014-09-09,393000.0,3,2.25,2140,10256,2.0,0,0,3,8,2140,0,1987,0,98038,47.3751,-122.044,2040,11717,1.0,house,38.31903276131045,Lake Wilderness Country Club Drive Southeast,NA,NA,NA,NA,NA
4745,1180500100,2014-09-24,353000.0,4,2.75,1920,4627,1.0,0,0,3,8,1010,910,1998,0,98178,47.5003,-122.23,1910,7210,1.0,house,76.29133347741517,82nd Place South,NA,NA,NA,NA,NA
4746,7549801140,2014-10-20,260000.0,2,1.0,750,6720,1.0,0,0,3,6,750,0,1916,0,98108,47.552,-122.31,920,6720,0.0,apartment,38.69047619047619,18th Avenue South,NA,NA,NA,NA,NA
4747,7254000100,2014-12-15,680000.0,3,2.5,2060,2551,2.0,0,0,3,8,1900,160,2001,0,98005,47.5881,-122.165,2060,2936,3.0,house,266.56213249705996,NA,NA,Woodridge,NA,NA,NA
4748,644200090,2014-07-15,921000.0,3,2.25,2380,11200,1.0,0,0,4,8,2380,0,1963,0,98004,47.5873,-122.193,2010,11200,3.0,house,82.23214285714286,Southeast 26th Street,NA,NA,NA,NA,NA
4749,5101407305,2014-12-18,319000.0,2,1.0,750,6380,1.0,0,0,3,7,750,0,1949,0,98125,47.7033,-122.308,1690,6495,0.0,apartment,50.0,Northeast 103rd Street,NA,NA,NA,NA,NA
4750,6817801030,2015-04-22,280000.0,3,1.0,1160,10881,1.0,0,0,2,7,920,240,1983,0,98074,47.6339,-122.033,1280,10843,0.0,house,25.73292895873541,Northeast 26th Place,NA,NA,NA,NA,NA
4751,7454001280,2014-06-11,220000.0,3,1.0,1050,6300,1.0,0,0,3,6,1050,0,1942,0,98146,47.5128,-122.374,740,6300,0.0,house,34.92063492063492,33rd Avenue Southwest,NA,NA,NA,NA,NA
4752,8651440740,2015-01-21,219000.0,3,1.5,1740,5200,1.0,0,0,4,7,1060,680,1977,0,98042,47.3657,-122.094,1540,5200,0.0,house,42.11538461538461,187th Avenue Southeast,NA,NA,NA,NA,NA
4753,1954430190,2014-08-08,528000.0,4,2.75,2050,7171,1.0,0,0,3,8,1540,510,1988,0,98074,47.6194,-122.042,1960,7110,2.0,house,73.62989820108771,Northeast 10th Street,NA,NA,NA,NA,NA
4754,4292300010,2014-05-27,405000.0,3,1.75,1980,8100,1.0,0,0,4,7,1310,670,1949,0,98133,47.7353,-122.331,1450,8212,1.0,house,50.0,North 147th Street,NA,NA,NA,NA,NA
4755,8929000290,2014-05-14,372977.0,3,2.5,1690,1618,2.0,0,0,3,8,1150,540,2014,0,98029,47.5518,-121.998,1690,1618,1.0,house,230.51730531520394,NA,NA,NA,King County,NA,NA
4756,1250201680,2015-05-07,934550.0,4,3.25,2320,5900,1.5,0,2,4,9,2320,0,1910,0,98144,47.597,-122.292,2320,6240,3.0,house,158.39830508474577,South Lane Street,NA,NA,NA,NA,NA
4757,868001705,2015-02-06,1465000.0,3,1.5,2480,9900,2.0,0,3,3,10,2130,350,1940,0,98177,47.7018,-122.381,2860,9288,3.0,house,147.97979797979798,Bayard Avenue Northwest,NA,NA,NA,NA,NA
4758,1370801585,2014-06-03,975000.0,4,2.25,2290,5350,2.0,0,0,4,9,2120,170,1958,0,98199,47.6428,-122.411,2910,5350,3.0,house,182.2429906542056,42nd Avenue West,NA,NA,NA,NA,NA
4759,7501000130,2014-05-05,800866.0,5,2.5,3180,13806,2.0,0,0,4,10,3180,0,1990,0,98033,47.652,-122.182,3180,13798,3.0,house,58.00854700854701,Northeast 48th Place,NA,NA,NA,NA,NA
4760,4178300130,2015-04-13,950000.0,7,3.5,3470,16264,2.0,0,0,4,9,3470,0,1980,0,98007,47.6203,-122.149,3040,13500,3.0,house,58.41121495327103,142nd Place Northeast,NA,NA,NA,NA,NA
4761,7550801206,2014-09-04,624000.0,4,3.0,1540,4140,1.5,0,0,5,7,1540,0,1902,0,98107,47.6728,-122.396,1460,5000,2.0,house,150.7246376811594,30th Avenue Northwest,NA,NA,NA,NA,NA
4762,9201300050,2014-08-14,1850000.0,5,2.25,2800,8442,2.0,1,4,3,9,2800,0,1963,2001,98075,47.5784,-122.076,3220,9156,3.0,house,219.1423833214878,East Lake Sammamish Shore Lane Southeast,NA,NA,NA,NA,NA
4763,3816300095,2014-05-14,310000.0,3,1.0,1050,9876,1.0,0,0,3,7,1050,0,1953,0,98028,47.7635,-122.262,1760,9403,0.0,house,31.38922640745241,61st Place Northeast,NA,NA,NA,NA,NA
4764,7399301100,2014-12-04,315000.0,3,1.75,1480,6800,1.0,0,0,4,7,1480,0,1968,0,98055,47.4633,-122.188,1500,7900,0.0,house,46.3235294117647,Southeast 19th Street,NA,NA,NA,NA,NA
4765,4151800470,2014-08-20,675000.0,3,2.0,1010,5973,1.0,0,0,5,6,1010,0,1942,0,98033,47.6652,-122.202,1920,6015,3.0,house,113.00853842290306,103rd Avenue Northeast,NA,NA,NA,NA,NA
4766,7811000020,2014-11-13,490000.0,3,1.75,1660,8208,1.0,0,0,4,8,1660,0,1965,0,98005,47.5919,-122.154,2210,11000,2.0,house,59.69785575048733,139th Place Southeast,NA,NA,NA,NA,NA
4767,5166700050,2015-02-11,600000.0,5,2.25,2760,6350,1.0,0,0,3,7,1380,1380,1958,0,98126,47.5561,-122.379,2060,6342,2.0,house,94.48818897637796,37th Avenue Southwest,NA,NA,NA,NA,NA
4768,4045500130,2014-09-09,154000.0,2,1.0,1040,20524,1.0,0,3,3,6,1040,0,1949,1989,98014,47.6981,-121.875,1880,38996,0.0,apartment,7.503410641200546,West Lake Joy Drive Northeast,NA,NA,NA,NA,NA
4769,2927600675,2014-06-09,480000.0,4,1.75,2220,6500,2.0,0,3,4,8,2220,0,1964,0,98166,47.4519,-122.375,2430,11600,2.0,house,73.84615384615384,35th Avenue Southwest,NA,NA,NA,NA,NA
4770,7686202580,2015-02-13,196900.0,3,1.0,1270,7500,1.0,0,0,3,6,1270,0,1954,0,98198,47.4214,-122.316,1250,8000,0.0,house,26.253333333333334,14th Avenue South,NA,NA,NA,NA,NA
4771,5690500095,2014-08-26,735000.0,3,3.25,2960,39370,2.0,0,0,3,10,2960,0,1989,0,98011,47.7452,-122.202,2960,56628,3.0,house,18.669037338074677,104th Avenue Northeast,NA,NA,NA,NA,NA
4772,3876540630,2015-02-27,205500.0,3,2.0,1330,8748,1.0,0,0,3,7,1330,0,1986,0,98003,47.2619,-122.298,1510,8584,0.0,house,23.49108367626886,28th Avenue South,NA,NA,NA,NA,NA
4773,8929000170,2014-06-16,357186.0,2,1.75,1210,1040,2.0,0,0,3,8,1210,0,2014,0,98029,47.5519,-121.999,1210,1090,1.0,apartment,343.44807692307694,24th Ave NE,NA,NA,NA,NA,NA
4774,2621400080,2015-01-28,275000.0,4,2.5,2120,6754,2.0,0,0,3,7,2120,0,1998,0,98030,47.3629,-122.184,2120,6937,0.0,house,40.71661237785016,118th Way Southeast,NA,NA,NA,NA,NA
4775,8154100020,2014-09-06,248500.0,3,1.75,2090,12026,1.0,0,0,4,7,2090,0,1948,0,98002,47.3095,-122.217,1700,9496,0.0,house,20.663562281722935,J Street Northeast,NA,NA,NA,NA,NA
4776,8097000190,2014-06-02,350000.0,3,2.5,2680,7836,2.0,0,0,3,8,2680,0,1990,2009,98092,47.3203,-122.185,2340,8040,1.0,house,44.66564573762123,117th Place Southeast,NA,NA,NA,NA,NA
4777,2624089181,2014-08-12,390000.0,4,2.75,1790,47250,1.0,0,0,3,7,1220,570,1987,0,98045,47.5302,-121.746,1250,43791,1.0,house,8.253968253968255,Southeast 78th Street,NA,NA,NA,NA,NA
4778,8718500275,2014-07-15,390000.0,3,2.75,1950,12240,1.0,0,0,3,7,1250,700,1956,0,98028,47.7401,-122.258,1880,12000,1.0,house,31.862745098039216,Northeast 154th Street,NA,NA,NA,NA,NA
4779,3575305495,2015-04-13,660000.0,5,2.25,3740,14913,1.5,0,0,4,9,3740,0,1979,0,98074,47.6234,-122.059,2180,7600,3.0,house,44.256688795011065,211th Avenue Northeast,NA,NA,NA,NA,NA
4780,411100020,2014-11-17,310000.0,3,1.75,1140,8263,1.0,0,0,5,7,1140,0,1950,0,98155,47.7407,-122.327,1140,6770,0.0,house,37.51664044535883,2nd Avenue Northeast,NA,NA,NA,NA,NA
4781,9113200020,2014-06-12,717000.0,3,2.5,2480,5137,2.0,0,0,3,9,2480,0,2000,0,98052,47.684,-122.164,2480,6023,3.0,house,139.57562779832588,132nd Avenue Northeast,NA,NA,NA,NA,NA
4782,2011400019,2014-12-30,260000.0,5,2.5,2580,11250,1.0,0,0,3,7,1410,1170,1964,0,98198,47.397,-122.313,2240,11780,0.0,house,23.11111111111111,17th Avenue South,NA,NA,NA,NA,NA
4783,3912000020,2015-04-30,745000.0,3,2.0,2290,5001,1.0,0,0,4,7,1490,800,1960,0,98103,47.6909,-122.339,1230,5001,3.0,house,148.97020595880824,Ashworth Avenue North,NA,NA,NA,NA,NA
4784,8078370010,2015-02-18,470000.0,4,2.5,2320,12042,1.0,0,0,4,7,1320,1000,1975,0,98072,47.763,-122.16,2160,7054,2.0,house,39.030061451586114,134th Northeast Place,NA,NA,NA,NA,NA
4785,5104650020,2015-05-05,429000.0,3,2.5,2530,8820,2.0,0,0,3,8,2530,0,1997,0,98031,47.42,-122.205,2340,9472,1.0,house,48.63945578231292,102nd Avenue Southeast,NA,NA,NA,NA,NA
4786,7417700664,2015-04-08,220000.0,4,2.0,1400,7140,1.0,0,0,3,7,1400,0,1969,0,98155,47.7719,-122.309,1610,10500,0.0,house,30.81232492997199,19th Avenue Northeast,NA,NA,NA,NA,NA
4787,2770604920,2014-09-03,497000.0,3,3.0,2060,1850,2.0,0,0,3,8,1400,660,2007,0,98119,47.6543,-122.373,1910,2951,2.0,house,268.64864864864865,13th Avenue West,NA,NA,NA,NA,NA
4788,1930300190,2014-07-14,716100.0,3,1.0,1640,4000,1.5,0,0,5,7,1640,0,1909,0,98103,47.6563,-122.351,2140,4000,3.0,house,179.025,Evanston Avenue North,NA,NA,NA,NA,NA
4789,3024079069,2014-09-11,371000.0,4,1.0,1960,94525,1.5,0,0,3,6,1960,0,1979,0,98027,47.5418,-121.962,2430,188564,1.0,house,3.9248875958741074,Southeast 67th Street,NA,NA,NA,NA,NA
4790,723069049,2014-07-24,379000.0,5,2.75,3000,25175,1.0,0,0,4,7,1500,1500,1961,0,98027,47.497,-122.088,2170,40523,1.0,house,15.054617676266137,Southeast May Valley Road,NA,NA,NA,NA,NA
4791,2210500019,2015-03-24,937500.0,3,1.0,1320,8500,1.0,0,0,4,7,1320,0,1954,0,98039,47.6187,-122.226,2790,10800,3.0,house,110.29411764705883,86th Avenue Northeast,NA,NA,NA,NA,NA
4792,3856901435,2014-10-27,720000.0,4,2.0,1760,4500,1.5,0,0,5,7,1760,0,1906,0,98103,47.6711,-122.331,1740,4220,3.0,house,160.0,North 58th Street,NA,NA,NA,NA,NA
4793,3948900050,2015-04-27,616000.0,3,3.25,2130,2306,2.0,0,1,5,7,1420,710,1924,0,98136,47.5424,-122.391,1560,4500,2.0,house,267.1292281006071,Holly Place Southwest,NA,NA,NA,NA,NA
4794,5412400170,2015-04-14,259000.0,3,2.0,1390,7120,1.0,0,0,3,7,1390,0,1988,0,98030,47.3786,-122.179,1530,7688,0.0,house,36.37640449438202,121st Place Southeast,NA,NA,NA,NA,NA
4795,2856102280,2014-05-14,538000.0,3,1.75,1400,3825,1.5,0,0,4,6,1100,300,1904,0,98117,47.6793,-122.393,1720,5100,2.0,house,140.65359477124184,28th Avenue Northwest,NA,NA,NA,NA,NA
4796,3288100290,2015-05-07,605000.0,3,2.75,3230,9576,1.5,0,0,4,8,3230,0,1966,0,98034,47.7307,-122.183,2820,9576,2.0,house,63.17878028404344,118th Avenue Northeast,NA,NA,NA,NA,NA
4797,5145000190,2014-11-03,369950.0,3,1.0,1110,7603,1.0,0,0,3,7,1110,0,1967,0,98034,47.7262,-122.224,1260,8094,1.0,house,48.658424306194924,Northeast 140th Street,NA,NA,NA,NA,NA
4798,6679000170,2015-04-14,310000.0,3,2.5,1670,4220,2.0,0,0,3,7,1670,0,2002,0,98038,47.3834,-122.028,1670,4238,0.0,house,73.45971563981043,Southeast 243rd Place,NA,NA,NA,NA,NA
4799,9536601045,2015-04-28,227500.0,3,1.0,1540,9450,1.0,0,0,4,7,1540,0,1960,0,98198,47.3612,-122.315,1210,9450,0.0,house,24.074074074074073,15th Avenue South,NA,NA,NA,NA,NA
4800,8731981410,2014-11-21,274000.0,4,2.25,2090,7400,1.0,0,0,3,9,1670,420,1973,0,98023,47.3178,-122.38,2260,8000,0.0,house,37.027027027027025,37th Avenue Southwest,NA,NA,NA,NA,NA
4801,3574801350,2014-11-20,410000.0,3,2.0,1410,8088,1.0,0,0,3,7,1410,0,1987,0,98034,47.7303,-122.227,1770,7401,1.0,house,50.69238377843719,85th Place Northeast,NA,NA,NA,NA,NA
4802,1922069099,2014-05-23,354800.0,3,2.0,1370,78408,1.0,0,0,5,7,1370,0,1964,0,98042,47.3867,-122.081,1620,9690,1.0,house,4.525048464442404,196th Avenue Southeast,NA,NA,NA,NA,NA
4803,871001735,2014-09-11,650000.0,4,2.25,1910,5120,1.0,0,0,3,8,1300,610,1954,0,98199,47.6534,-122.409,1810,5153,3.0,house,126.953125,Arapahoe Place West,NA,NA,NA,NA,NA
4804,2022059308,2015-05-05,353000.0,3,2.0,1678,13862,1.0,0,0,3,7,1678,0,1994,0,98030,47.3744,-122.19,1550,11753,1.0,house,25.46530082239215,114th Avenue Southeast,NA,NA,NA,NA,NA
4805,2525300480,2015-03-04,224975.0,3,1.0,960,12745,1.0,0,0,4,6,960,0,1977,0,98038,47.3617,-122.03,1160,10488,0.0,house,17.652020400156925,Southeast 267th Place,NA,NA,NA,NA,NA
4806,7979900440,2015-05-12,600000.0,2,1.75,2080,13054,1.0,0,1,3,7,2080,0,1951,0,98155,47.7435,-122.292,2440,13054,2.0,apartment,45.96292324191818,35th Avenue Northeast,NA,NA,NA,NA,NA
4807,2558660290,2015-02-18,437500.0,3,2.25,1790,7700,1.0,0,0,4,7,1340,450,1976,0,98034,47.7205,-122.168,1610,7350,1.0,house,56.81818181818182,129th Place Northeast,NA,NA,NA,NA,NA
4808,8650300190,2014-05-21,567000.0,3,2.5,2540,6093,2.0,0,0,3,9,2540,0,1999,0,98034,47.7042,-122.236,2540,5924,2.0,house,93.0576070901034,79th Northeast Way,NA,NA,NA,NA,NA
4809,8643000225,2015-05-06,225000.0,5,1.5,1790,11656,2.0,0,0,3,7,1790,0,1963,0,98198,47.3961,-122.308,2040,9790,0.0,house,19.303363074811255,19th Avenue South,NA,NA,NA,NA,NA
4810,1105000233,2014-09-06,255000.0,2,1.0,940,9330,1.0,0,0,3,6,940,0,1941,0,98118,47.5445,-122.273,1900,6145,0.0,apartment,27.331189710610932,South Morgan Street,NA,NA,NA,NA,NA
4811,9831200500,2015-03-04,2479000.0,5,3.75,6810,7500,2.5,0,0,3,13,6110,700,1922,0,98102,47.6285,-122.322,2660,7500,3.0,house,330.53333333333336,East Prospect Street,NA,NA,NA,NA,NA
4812,945000250,2014-06-13,370000.0,2,1.0,900,4600,1.0,0,0,3,6,900,0,1951,0,98117,47.6918,-122.361,1060,4600,1.0,apartment,80.43478260869566,3rd Avenue Northwest,NA,NA,NA,NA,NA
4813,4101410050,2015-04-21,675000.0,4,1.75,1900,8800,1.0,0,0,3,8,1140,760,1975,0,98033,47.6579,-122.197,2280,8800,3.0,house,76.70454545454545,Northeast 55th Street,NA,NA,NA,NA,NA
4814,1571100130,2014-09-04,285000.0,3,1.0,1440,4268,1.0,0,0,3,7,1040,400,1953,0,98108,47.5468,-122.293,1370,4268,0.0,house,66.77600749765698,31st Avenue South,NA,NA,NA,NA,NA
4815,7932000078,2014-05-07,310000.0,3,1.75,2070,37904,1.0,0,0,4,7,1420,650,1973,0,98058,47.425,-122.186,2011,19110,0.0,house,8.178556352891516,Southeast 197th Place,NA,NA,NA,NA,NA
4816,2592400170,2014-12-02,475000.0,4,2.5,2240,7245,1.0,0,0,4,7,1140,1100,1972,0,98034,47.7161,-122.17,1740,7350,2.0,house,65.5624568668047,Northeast 129th Street,NA,NA,NA,NA,NA
4817,2517010630,2015-05-08,410000.0,4,2.5,3320,5034,2.0,0,0,4,7,3320,0,2006,0,98042,47.4011,-122.164,2580,4950,1.0,house,81.44616607071912,132nd Place Southeast,NA,NA,NA,NA,NA
4818,6926700225,2014-07-02,895000.0,4,2.25,1950,5950,1.0,0,0,3,8,1330,620,1947,0,98109,47.639,-122.347,2600,5593,3.0,house,150.42016806722688,5th Avenue North,NA,NA,NA,NA,NA
4819,8820902905,2014-08-22,375000.0,3,1.5,1240,7733,1.0,0,0,3,6,790,450,1941,0,98125,47.714,-122.283,1130,7733,1.0,house,48.493469546101124,Sand Point Way Northeast,NA,NA,NA,NA,NA
4820,5104510190,2015-04-27,349000.0,4,2.5,1830,4694,2.0,0,0,3,7,1830,0,2003,0,98038,47.3573,-122.016,1830,5175,1.0,house,74.35023434171282,245th Avenue Southeast,NA,NA,NA,NA,NA
4821,9839301060,2015-04-06,650500.0,3,1.75,1740,4400,1.5,0,0,3,8,1740,0,1903,0,98122,47.6115,-122.292,1740,4400,3.0,house,147.8409090909091,32nd Avenue,NA,NA,NA,NA,NA
4822,2425700005,2015-04-28,760000.0,3,1.75,1410,15120,1.0,0,0,4,7,1410,0,1950,0,98004,47.5974,-122.195,1880,15120,3.0,house,50.264550264550266,109th Avenue Southeast,NA,NA,NA,NA,NA
4823,9276201190,2014-05-20,480000.0,4,2.75,2050,3960,1.0,0,0,4,7,1180,870,1986,0,98116,47.5808,-122.394,1440,5040,2.0,house,121.21212121212122,49th Avenue Southwest,NA,NA,NA,NA,NA
4824,8644210050,2014-09-26,689000.0,4,2.75,3220,16145,2.0,0,0,3,10,3220,0,1993,0,98075,47.5786,-121.995,3200,12921,3.0,house,42.67575100650356,Southeast 34th Street,NA,NA,NA,NA,NA
4825,2741100280,2014-05-13,415000.0,3,1.75,1960,5000,1.0,0,0,5,6,980,980,1911,0,98108,47.5576,-122.317,1790,5000,1.0,house,83.0,12th Avenue South,NA,NA,NA,NA,NA
4826,2891000680,2015-04-27,195000.0,3,1.75,1070,6110,1.0,0,0,4,7,1070,0,1968,0,98002,47.3249,-122.207,1350,6148,0.0,house,31.914893617021278,21st Street Northeast,NA,NA,NA,NA,NA
4827,7366100080,2014-07-31,318000.0,5,2.5,2820,9956,1.0,0,0,4,7,1410,1410,1967,0,98168,47.4715,-122.33,2700,9956,0.0,house,31.94053836882282,4th Avenue South,NA,NA,NA,NA,NA
4828,3211270170,2014-05-23,404000.0,4,3.0,4060,35621,1.0,0,0,3,9,2030,2030,1989,0,98092,47.3059,-122.108,2950,35259,1.0,house,11.341624322730974,176th Avenue Southeast,NA,NA,NA,NA,NA
4829,3330500920,2014-10-30,339950.0,2,1.0,800,3090,1.0,0,0,4,6,800,0,1925,0,98118,47.5518,-122.277,1400,3090,1.0,apartment,110.01618122977347,South Findlay Street,NA,NA,NA,NA,NA
4830,5437820080,2014-11-24,215000.0,3,1.0,1260,7897,1.0,0,0,3,7,1260,0,1979,0,98022,47.1946,-122.003,1560,8285,0.0,house,27.22552868177789,McKinley Street,NA,NA,NA,NA,NA
4831,8097000380,2014-08-18,339900.0,3,2.5,2420,7423,2.0,0,0,3,8,2420,0,1990,0,98092,47.3199,-122.186,2260,7629,1.0,house,45.7901118146302,117th Place Southeast,NA,NA,NA,NA,NA
4832,2591010290,2014-05-19,285000.0,1,1.5,810,3211,2.0,0,0,4,7,810,0,1982,0,98033,47.6939,-122.184,1320,3298,0.0,studio,88.75739644970415,Northeast 105th Court,NA,NA,NA,NA,NA
4833,1324300380,2014-07-16,550000.0,3,1.0,1600,5000,1.5,0,0,3,7,1110,490,1947,0,98107,47.655,-122.358,1380,5000,2.0,house,110.0,Northwest Bowdoin Place,NA,NA,NA,NA,NA
4834,3226049478,2014-07-25,430000.0,4,1.0,1350,9000,1.5,0,0,4,7,1350,0,1964,0,98103,47.6953,-122.332,1940,8000,1.0,house,47.77777777777778,Meridian Place North,NA,NA,NA,NA,NA
4835,7941500170,2014-12-02,219000.0,3,1.0,970,7790,1.0,0,0,3,6,970,0,1967,0,98003,47.3165,-122.325,1150,8160,0.0,house,28.112965340179716,7th Place South,NA,NA,NA,NA,NA
4836,7522500005,2014-08-15,555000.0,2,1.5,1780,4750,1.0,0,0,4,7,1080,700,1947,0,98117,47.6859,-122.395,1690,5962,2.0,apartment,116.84210526315789,29th Avenue Northwest,NA,NA,NA,NA,NA
4837,1545801630,2014-07-21,233000.0,3,2.0,1350,7686,1.0,0,0,3,7,1350,0,1989,0,98038,47.3609,-122.053,1470,7686,0.0,house,30.314858183710644,Southeast 269th Street,NA,NA,NA,NA,NA
4838,5151600480,2015-04-02,248000.0,3,1.75,1840,19501,1.0,0,0,4,8,1270,570,1972,0,98003,47.3364,-122.318,1910,12000,0.0,house,12.717296548894929,South 299th Place,NA,NA,NA,NA,NA
4839,2731600080,2015-04-22,454000.0,5,2.25,2550,9200,1.0,0,0,4,8,1580,970,1975,0,98166,47.4673,-122.363,2090,9200,2.0,house,49.34782608695652,24th Avenue Southwest,NA,NA,NA,NA,NA
4840,2804600010,2015-03-31,950000.0,4,2.5,1700,4418,2.0,0,0,3,8,1700,0,1931,2000,98112,47.6434,-122.3,2090,4174,3.0,house,215.02942507922137,25th Avenue East,NA,NA,NA,NA,NA
4841,8899210680,2014-09-15,359000.0,3,2.5,2430,7857,2.0,0,0,5,8,1730,700,1980,0,98055,47.4546,-122.211,2160,8740,1.0,house,45.69173984981545,South 28th Place,NA,NA,NA,NA,NA
4842,6649300190,2014-09-03,407500.0,5,2.0,2740,8230,1.5,0,0,3,7,2210,530,1962,0,98155,47.7352,-122.297,2130,8232,1.0,house,49.51397326852977,30th Avenue Northeast,NA,NA,NA,NA,NA
4843,1312200080,2014-05-28,224000.0,3,1.5,1560,7300,1.0,0,0,4,7,1040,520,1964,0,98001,47.3427,-122.281,1460,7910,0.0,house,30.684931506849313,South 288th Place,NA,NA,NA,NA,NA
4844,1721801025,2014-07-18,210000.0,2,1.0,1040,4590,1.0,0,0,3,7,1040,0,1954,0,98146,47.5078,-122.337,1040,6120,0.0,apartment,45.751633986928105,2nd Avenue Southwest,NA,NA,NA,NA,NA
4845,7942200050,2015-01-23,261000.0,4,1.75,1820,9824,1.0,0,0,5,7,1820,0,1968,0,98042,47.3833,-122.093,1410,11013,0.0,house,26.56758957654723,Southeast 244th Place,NA,NA,NA,NA,NA
4846,9528100963,2014-08-06,719000.0,3,3.0,1833,1706,3.0,0,0,3,9,1833,0,1998,0,98115,47.6827,-122.325,1466,1455,3.0,house,421.45369284876904,4th Avenue Northeast,NA,NA,NA,NA,NA
4847,9297301495,2015-02-03,440000.0,3,2.5,2160,3738,2.0,0,0,3,8,2160,0,1994,0,98126,47.5661,-122.375,1500,4000,1.0,house,117.7100053504548,Fauntleroy Way Southwest,NA,NA,NA,NA,NA
4848,192300020,2014-05-21,525000.0,3,2.75,2100,10362,2.0,0,0,3,9,1510,590,1998,0,98045,47.4347,-121.417,2240,11842,2.0,house,50.6658946149392,Ober Strasse,NA,NA,NA,NA,NA
